User's manual r01uh0896ej0130-rl78g23; Version 1.00; February 20, 2024
RegisterName,RegisterBookmark,RegisterTableCaption,NumberOfAppearance,ModuleInformation,SearchKey
TMMK04,"21.3.2 Interrupt mask flag registers (MK0L, MK0H, MK1L, MK1H, MK2L, MK2H, MK3L, MK3H)","Figure21-3FormatofInterruptMaskFlagRegisters(MK0L,MK0H,MK1L,MK1H,MK2L,MK2H,MK3L,MK3H)(2/2)",1,,xxMKx
PR00,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(1/4)",,,
WDTIPR0,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
LVIPR0,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
PPR00,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
PPR01,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
PPR02,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
PPR03,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
PPR04,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
PPR05,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
PR00L,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(1/4)",,,
PR00H,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(1/4)",,,
CSIPR020,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
IICPR020,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
STPR02,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
CSIPR021,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
IICPR021,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
SRPR02,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
SREPR02,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
TMPR011H,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
ELCLPR0,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
SMSEPR0,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
CSIPR000,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
IICPR000,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
STPR00,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
TMPR000,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
SREPR00,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
TMPR001H,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
PR01,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(1/4)",,,
CSIPR010,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
IICPR010,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
STPR01,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
CSIPR011,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
IICPR011,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
SRPR01,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
SREPR01,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
TMPR003H,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
IICAPR00,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
CSIPR001,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
IICPR001,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
SRPR00,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
TMPR001,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
TMPR002,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
TMPR003,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
PR01L,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(1/4)",,,
PR01H,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(1/4)",,,
ADPR0,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
RTCPR0,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
ITLPR0,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
KRPR0,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
CSIPR030,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
IICPR030,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
STPR03,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
CSIPR031,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
IICPR031,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
SRPR03,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
TMPR013,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
TMPR004,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
PR10,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(1/4)",,,
WDTIPR1,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
LVIPR1,"21.3.3 Priority specification flag registers (PR00L, PR00H, PR01L, PR01H, PR02L, PR02H, PR03L, PR03H, PR10L, PR10H, PR11L, PR11H, PR12L, PR12H, PR13L, PR13H)","Figure21-4FormatofPrioritySpecificationFlagRegisters(PR00L,PR00H,PR01L,PR01H,PR02L,PR02H,PR03L,PR03H,PR10L,PR10H,PR11L,PR11H,PR12L,PR12H,PR13L,PR13H)(4/4)",1,,xxPR1x
